,product_id,category,color,size,season,supplier,cost_price,list_price
42829,P042830,Accessories,Red,S,Spring,supplierd,29.76,62.26
42830,P042831,Accessories,Red,L,Fall,suppliera,33.14,137.74
42831,P042832,Shoes,Black,M,Fall,supplierb,7.86,121.36
42832,P042833,Shoes,Blue,XL,Spring,supplierb,75.97,94.03
42833,P042834,Shoes,Green,XS,Winter,supplierb,60.71,152.78
42834,P042835,Accessories,White,S,Fall,supplierb,6.44,142.18
42835,P042836,Dresses,Blue,S,Summer,supplierd,70.63,122.63
42836,P042837,Bottoms,Yellow,L,Fall,supplierb,10.04,155.93
42837,P042838,Shoes,Blue,XS,Fall,supplierb,45.98,101.32
42838,P042839,Accessories,Green,XS,Fall,suppliera,10.21,104.79
42839,P042840,Shoes,Blue,S,Fall,supplierc,65.3,99.77
42840,P042841,Tops,Yellow,M,Summer,supplierd,45.01,115.76
42841,P042842,Bottoms,Blue,XL,Spring,supplierc,78.62,60.3
42842,P042843,Dresses,Yellow,XS,Summer,supplierc,12.03,104.36
42843,P042844,Shoes,Red,M,Spring,supplierd,26.18,147.22
42844,P042845,Tops,Red,S,Winter,supplierd,68.22,48.57
42845,P042846,Tops,Black,XS,Winter,supplierd,47.15,148.2
42846,P042847,Bottoms,Yellow,XS,Fall,supplierb,39.55,173.03
42847,P042848,Accessories,Black,M,Fall,supplierb,49.83,126.29
42848,P042849,Accessories,Black,XS,Spring,supplierd,25.63,32.15
42849,P042850,Shoes,White,M,Spring,supplierc,34.86,58.72
42850,P042851,Shoes,Green,M,Spring,supplierb,28.19,135.46
42851,P042852,Accessories,White,M,Fall,supplierd,66.67,183.64
42852,P042853,Dresses,White,S,Winter,supplierc,50.95,121.82
42853,P042854,Dresses,Unknown,S,Winter,supplierb,65.83,16.51
42854,P042855,Tops,Green,XL,Summer,supplierb,42.14,88.15
42855,P042856,Bottoms,White,S,Summer,supplierc,24.79,109.1
42856,P042857,Dresses,Red,M,Summer,suppliera,65.72,97.66
42857,P042858,Shoes,White,XS,Summer,suppliera,29.16,147.88
42858,P042859,Dresses,Red,XL,Fall,supplierd,40.35,42.05
42859,P042860,Bottoms,White,XL,Summer,supplierd,38.43,108.89
42860,P042861,Shoes,Yellow,XS,Spring,supplierd,15.28,110.65
42861,P042862,Bottoms,Yellow,S,Winter,suppliera,61.08,40.42
42862,P042863,Accessories,Green,XL,Winter,supplierd,28.45,199.09
42863,P042864,Bottoms,Yellow,XS,Winter,supplierb,31.05,21.52
42864,P042865,Bottoms,Red,S,Spring,supplierd,6.18,111.87
42865,P042866,Bottoms,Yellow,M,Winter,supplierc,49.09,120.51
42866,P042867,Shoes,Red,L,Spring,supplierc,11.5,124.78
42867,P042868,Bottoms,Black,M,Spring,supplierc,76.1,22.17
42868,P042869,Bottoms,Red,XL,Summer,supplierc,76.31,103.04
42869,P042870,Tops,Yellow,S,Spring,supplierc,64.51,156.52
42870,P042871,Shoes,White,L,Summer,supplierd,63.02,198.12
42871,P042872,Bottoms,White,S,Summer,supplierb,34.95,115.56
42872,P042873,Dresses,Black,XL,Fall,supplierd,48.3,113.58
42873,P042874,Bottoms,Blue,L,Fall,supplierd,7.74,70.35
42874,P042875,Dresses,Red,M,Spring,supplierd,27.63,10.27
42875,P042876,Accessories,Unknown,XL,Spring,supplierb,17.19,119.04
42876,P042877,Accessories,Red,XL,Spring,supplierc,31.85,131.02
42877,P042878,Shoes,White,XS,Winter,supplierb,36.0,163.14
42878,P042879,Shoes,Green,XS,Spring,supplierb,24.46,74.5
42879,P042880,Accessories,Green,L,Summer,supplierd,75.15,140.7
42880,P042881,Shoes,Green,M,Summer,supplierd,18.98,169.34
42881,P042882,Dresses,Black,M,Spring,supplierb,20.41,106.55
42882,P042883,Dresses,Black,S,Spring,supplierc,34.88,47.22
42883,P042884,Tops,White,XS,Winter,supplierc,29.96,171.19
42884,P042885,Shoes,Green,L,Winter,supplierd,16.39,144.82
42885,P042886,Shoes,Blue,XS,Summer,suppliera,9.14,187.23
42886,P042887,Tops,Yellow,XL,Fall,supplierc,36.01,121.85
42887,P042888,Bottoms,Red,M,Summer,supplierd,39.49,131.89
42888,P042889,Dresses,Green,L,Winter,supplierd,32.19,93.36
42889,P042890,Bottoms,Blue,M,Fall,supplierc,60.57,46.53
42890,P042891,Tops,Red,XL,Spring,suppliera,61.81,60.63
42891,P042892,Shoes,Red,XL,Winter,supplierc,21.32,117.09
42892,P042893,Bottoms,Black,S,Winter,supplierb,17.37,123.53
42893,P042894,Shoes,Blue,S,Summer,supplierb,79.89,95.66
42894,P042895,Tops,Green,L,Winter,suppliera,57.93,145.66
42895,P042896,Accessories,Green,XL,Fall,supplierb,11.9,129.66
42896,P042897,Shoes,White,S,Winter,suppliera,61.11,64.77
42897,P042898,Bottoms,Blue,XL,Winter,supplierb,70.95,20.34
42898,P042899,Bottoms,Red,S,Summer,supplierd,14.39,184.16
42899,P042900,Tops,Yellow,XS,Winter,supplierb,39.8,134.88
42900,P042901,Bottoms,Black,M,Fall,supplierb,60.05,83.34
42901,P042902,Dresses,White,XL,Spring,supplierc,11.13,168.69
42902,P042903,Shoes,Black,L,Spring,supplierd,20.7,98.35
42903,P042904,Dresses,Red,L,Spring,supplierc,8.37,175.5
42904,P042905,Tops,Red,L,Summer,supplierd,27.55,112.35
42905,P042906,Dresses,Yellow,M,Fall,supplierb,7.62,151.74
42906,P042907,Dresses,Black,XL,Fall,supplierb,50.64,71.78
42907,P042908,Shoes,White,L,Fall,supplierc,33.95,15.52
42908,P042909,Shoes,Red,M,Spring,supplierb,78.33,112.92
42909,P042910,Accessories,Green,XS,Winter,supplierc,9.36,117.53
42910,P042911,Dresses,Green,XS,Winter,supplierd,62.48,103.28
42911,P042912,Shoes,Green,M,Spring,supplierd,9.61,182.5
42912,P042913,Dresses,Yellow,S,Winter,supplierd,74.73,126.39
42913,P042914,Dresses,White,M,Spring,suppliera,20.98,25.11
42914,P042915,Tops,White,XL,Summer,supplierb,30.73,116.88
42915,P042916,Tops,Blue,S,Fall,supplierd,77.86,54.75
42916,P042917,Dresses,Blue,XL,Fall,supplierd,54.59,93.11
42917,P042918,Tops,Yellow,L,Fall,supplierb,14.2,125.23
42918,P042919,Shoes,Yellow,XS,Summer,supplierb,66.12,135.71
42919,P042920,Dresses,Green,S,Summer,supplierb,6.25,171.19
42920,P042921,Tops,Yellow,XL,Summer,suppliera,25.88,106.8
42921,P042922,Shoes,Black,XL,Summer,supplierb,39.2,49.79
42922,P042923,Dresses,Black,S,Summer,supplierb,11.55,56.61
42923,P042924,Dresses,Green,XS,Spring,supplierc,9.05,31.53
42924,P042925,Tops,Blue,XL,Summer,supplierd,47.28,26.78
42925,P042926,Shoes,White,XL,Spring,supplierd,6.77,89.35
42926,P042927,Dresses,Black,L,Winter,supplierd,54.31,16.39
42927,P042928,Dresses,White,XS,Winter,suppliera,35.64,107.47
42928,P042929,Accessories,Green,M,Fall,supplierd,62.83,85.47
42929,P042930,Dresses,White,S,Fall,supplierb,74.5,144.57
42930,P042931,Accessories,Black,XS,Fall,suppliera,43.08,104.02
42931,P042932,Accessories,Yellow,XS,Spring,supplierd,50.48,27.64
42932,P042933,Shoes,Blue,L,Summer,supplierb,34.87,71.99
42933,P042934,Bottoms,Black,S,Summer,suppliera,22.31,114.46
42934,P042935,Accessories,Red,M,Summer,supplierc,72.51,163.01
42935,P042936,Shoes,White,L,Spring,supplierd,59.89,65.28
42936,P042937,Tops,White,XS,Spring,suppliera,66.21,28.4
42937,P042938,Accessories,White,M,Spring,supplierd,74.17,68.1
42938,P042939,Bottoms,Green,L,Summer,suppliera,53.12,141.66
42939,P042940,Tops,Green,M,Summer,supplierb,47.68,124.53
42940,P042941,Accessories,Black,XS,Spring,supplierb,27.38,144.23
42941,P042942,Accessories,Blue,L,Summer,suppliera,49.03,117.88
42942,P042943,Bottoms,Red,XL,Spring,supplierc,35.06,175.32
42943,P042944,Dresses,Blue,M,Fall,supplierb,20.45,156.77
42944,P042945,Bottoms,Yellow,XS,Summer,suppliera,49.04,175.35
42945,P042946,Shoes,Blue,L,Summer,supplierd,48.28,117.64
42946,P042947,Shoes,Red,M,Fall,supplierd,24.2,51.21
42947,P042948,Bottoms,Green,XS,Fall,supplierc,66.39,66.5
42948,P042949,Bottoms,White,M,Spring,supplierd,23.41,198.93
42949,P042950,Bottoms,Green,M,Fall,supplierb,31.49,107.96
42950,P042951,Bottoms,White,XL,Winter,suppliera,60.13,49.68
42951,P042952,Bottoms,White,S,Winter,suppliera,79.89,67.85
42952,P042953,Accessories,Green,L,Fall,supplierc,72.18,49.07
42953,P042954,Tops,Blue,S,Summer,supplierd,21.07,192.86
42954,P042955,Shoes,White,XL,Summer,supplierb,31.89,103.2
42955,P042956,Shoes,Green,XL,Summer,supplierc,12.95,100.91
42956,P042957,Tops,Blue,L,Fall,supplierc,71.93,97.9
42957,P042958,Bottoms,Red,M,Spring,supplierb,45.74,152.38
42958,P042959,Tops,White,M,Winter,supplierd,12.9,40.45
42959,P042960,Bottoms,Blue,XS,Spring,supplierd,75.37,31.65
42960,P042961,Shoes,White,M,Fall,supplierc,68.52,42.73
42961,P042962,Dresses,Yellow,M,Summer,supplierc,11.04,85.74
42962,P042963,Shoes,Blue,XS,Summer,supplierb,31.53,126.44
42963,P042964,Shoes,Red,S,Winter,supplierb,30.99,166.31
42964,P042965,Dresses,White,XL,Fall,supplierb,8.52,52.56
42965,P042966,Tops,Green,XL,Summer,supplierc,36.76,140.45
42966,P042967,Accessories,Yellow,M,Spring,supplierb,26.38,94.92
42967,P042968,Bottoms,Yellow,XS,Summer,suppliera,78.99,168.64
42968,P042969,Bottoms,Yellow,M,Summer,suppliera,50.08,32.62
42969,P042970,Shoes,Blue,L,Winter,supplierd,44.62,172.13
42970,P042971,Dresses,Red,XS,Spring,supplierb,55.93,12.62
42971,P042972,Shoes,White,S,Fall,supplierd,37.84,50.72
42972,P042973,Shoes,Red,S,Spring,supplierb,59.81,136.31
42973,P042974,Tops,Red,M,Summer,suppliera,74.81,90.1
42974,P042975,Bottoms,White,XS,Summer,suppliera,79.13,172.51
42975,P042976,Accessories,White,L,Spring,supplierc,74.46,143.19
42976,P042977,Dresses,Unknown,XL,Winter,supplierb,12.49,45.21
42977,P042978,Accessories,Yellow,XS,Fall,supplierb,78.34,58.82
42978,P042979,Dresses,Green,L,Summer,supplierb,20.75,10.63
42979,P042980,Bottoms,Unknown,M,Winter,supplierb,55.74,29.48
42980,P042981,Tops,Yellow,S,Spring,supplierd,65.09,165.68
42981,P042982,Accessories,Red,XL,Spring,supplierb,56.84,21.18
42982,P042983,Dresses,Yellow,S,Summer,supplierd,64.74,145.08
42983,P042984,Shoes,White,L,Summer,supplierb,69.98,106.36
42984,P042985,Bottoms,Red,XL,Spring,suppliera,12.25,110.04
42985,P042986,Tops,Yellow,L,Fall,supplierc,36.53,170.42
42986,P042987,Shoes,Blue,S,Fall,supplierc,76.59,145.19
42987,P042988,Tops,Blue,XS,Fall,supplierd,6.16,90.47
42988,P042989,Dresses,Blue,S,Winter,supplierb,8.95,185.1
42989,P042990,Shoes,Green,M,Fall,supplierd,49.11,135.18
42990,P042991,Tops,Black,M,Spring,suppliera,26.18,111.98
42991,P042992,Bottoms,Black,L,Winter,suppliera,8.63,186.2
42992,P042993,Accessories,Yellow,M,Summer,supplierc,46.0,153.71
42993,P042994,Accessories,Black,XS,Spring,supplierb,47.76,51.11
42994,P042995,Shoes,Green,XS,Winter,supplierb,41.95,62.69
42995,P042996,Bottoms,Green,XL,Winter,suppliera,5.31,104.96
42996,P042997,Bottoms,Red,M,Fall,supplierb,6.68,11.55
42997,P042998,Tops,Red,L,Spring,suppliera,36.94,194.36
42998,P042999,Shoes,Blue,S,Fall,suppliera,43.45,126.08
42999,P043000,Bottoms,Unknown,XS,Winter,supplierb,42.02,188.37
43000,P043001,Tops,Yellow,XL,Spring,supplierc,73.84,160.84
43001,P043002,Bottoms,Black,L,Spring,supplierc,9.58,59.14
43002,P043003,Shoes,Black,XS,Fall,suppliera,46.36,56.79
43003,P043004,Bottoms,Red,XS,Fall,supplierb,74.36,113.25
43004,P043005,Bottoms,Blue,L,Spring,suppliera,50.12,34.86
43005,P043006,Bottoms,Blue,XL,Fall,supplierd,68.45,25.06
43006,P043007,Accessories,Yellow,XS,Summer,suppliera,56.49,178.29
43007,P043008,Dresses,White,L,Summer,suppliera,51.84,180.17
43008,P043009,Shoes,Green,L,Fall,supplierd,17.41,128.69
43009,P043010,Accessories,Black,XL,Fall,supplierb,47.33,106.79
43010,P043011,Dresses,Yellow,XS,Spring,supplierb,31.4,25.55
43011,P043012,Bottoms,Black,M,Winter,supplierb,15.7,94.06
43012,P043013,Bottoms,Red,L,Winter,supplierc,58.1,87.75
43013,P043014,Accessories,Red,L,Spring,suppliera,24.39,10.42
43014,P043015,Tops,Green,XS,Winter,supplierd,69.36,195.36
43015,P043016,Shoes,Yellow,XL,Fall,supplierc,22.08,155.97
43016,P043017,Dresses,Yellow,XL,Fall,supplierc,61.3,61.94
43017,P043018,Bottoms,Red,XS,Summer,supplierc,76.18,177.45
43018,P043019,Shoes,Yellow,XL,Spring,suppliera,12.46,143.22
43019,P043020,Bottoms,Red,XS,Spring,suppliera,6.13,58.64
43020,P043021,Bottoms,Black,M,Summer,supplierc,73.39,95.33
43021,P043022,Bottoms,Green,S,Fall,supplierd,7.08,185.17
43022,P043023,Shoes,Black,XL,Winter,supplierc,13.72,47.41
43023,P043024,Accessories,Black,L,Winter,suppliera,66.31,124.94
43024,P043025,Shoes,Red,L,Spring,supplierd,5.95,96.21
43025,P043026,Shoes,Black,XS,Fall,supplierc,72.71,97.81
43026,P043027,Tops,Green,XS,Spring,supplierb,24.27,107.17
43027,P043028,Tops,Red,L,Fall,suppliera,14.59,194.13
43028,P043029,Accessories,Green,XL,Spring,suppliera,74.74,112.69
43029,P043030,Tops,Blue,XS,Winter,supplierd,71.44,80.68
43030,P043031,Accessories,Green,XS,Fall,supplierb,63.52,172.95
43031,P043032,Bottoms,Green,XS,Summer,suppliera,73.43,132.84
43032,P043033,Bottoms,White,S,Summer,supplierb,48.5,166.96
43033,P043034,Shoes,Yellow,L,Winter,suppliera,66.18,70.89
43034,P043035,Bottoms,Yellow,XS,Winter,supplierd,57.65,170.91
43035,P043036,Tops,Green,M,Spring,suppliera,43.79,14.05
43036,P043037,Dresses,Black,XL,Summer,suppliera,18.65,148.3
43037,P043038,Shoes,Black,M,Fall,supplierb,32.64,95.24
43038,P043039,Accessories,Yellow,XS,Fall,supplierc,40.4,41.41
43039,P043040,Bottoms,Red,L,Spring,supplierc,60.97,181.31
43040,P043041,Shoes,Yellow,XL,Fall,supplierc,33.74,186.63
43041,P043042,Shoes,Blue,S,Fall,supplierb,59.08,88.2
43042,P043043,Shoes,Red,S,Summer,suppliera,44.56,17.26
43043,P043044,Bottoms,Green,L,Winter,supplierb,30.28,21.5
43044,P043045,Accessories,Yellow,M,Fall,supplierd,30.57,82.32
43045,P043046,Shoes,Green,XS,Winter,supplierd,20.11,133.0
43046,P043047,Shoes,Black,M,Spring,supplierd,19.11,30.64
43047,P043048,Shoes,Green,S,Summer,suppliera,31.97,115.57
43048,P043049,Bottoms,Yellow,L,Fall,supplierc,46.44,151.16
43049,P043050,Tops,Yellow,M,Winter,supplierb,15.15,108.81
43050,P043051,Accessories,Yellow,XL,Fall,supplierd,60.05,191.34
43051,P043052,Shoes,Green,M,Winter,supplierd,71.07,196.27
43052,P043053,Shoes,Black,M,Winter,supplierb,5.57,80.59
43053,P043054,Shoes,Blue,M,Spring,suppliera,9.12,60.09
43054,P043055,Bottoms,Green,S,Spring,supplierd,49.26,143.58
43055,P043056,Tops,White,XS,Winter,supplierb,14.23,39.2
43056,P043057,Shoes,Blue,L,Spring,supplierc,15.48,149.32
43057,P043058,Shoes,Blue,XL,Spring,supplierd,21.95,97.44
43058,P043059,Bottoms,Unknown,XS,Summer,suppliera,65.93,144.28
43059,P043060,Accessories,Black,S,Winter,suppliera,33.84,96.29
43060,P043061,Accessories,Red,S,Winter,supplierd,9.22,35.15
43061,P043062,Tops,Yellow,XS,Summer,supplierd,20.22,70.98
43062,P043063,Accessories,Yellow,S,Spring,supplierb,54.22,103.32
43063,P043064,Shoes,Green,S,Fall,supplierc,77.99,152.75
43064,P043065,Bottoms,Green,L,Summer,supplierc,72.29,141.57
43065,P043066,Shoes,Red,XS,Summer,supplierd,66.45,83.27
43066,P043067,Shoes,Green,S,Winter,suppliera,13.38,33.13
43067,P043068,Tops,White,M,Fall,suppliera,22.6,34.61
43068,P043069,Accessories,Red,S,Summer,supplierd,45.97,89.97
43069,P043070,Accessories,Black,S,Fall,supplierb,17.7,26.7
43070,P043071,Accessories,Red,XL,Fall,supplierb,65.55,55.54
43071,P043072,Shoes,Blue,S,Spring,supplierc,70.06,143.76
43072,P043073,Bottoms,Black,XS,Fall,supplierb,29.01,28.64
43073,P043074,Bottoms,Blue,XL,Spring,supplierc,75.01,87.31
43074,P043075,Shoes,Black,XS,Summer,supplierc,42.88,158.3
43075,P043076,Dresses,Red,XL,Summer,supplierb,33.63,16.85
43076,P043077,Shoes,Blue,XL,Spring,suppliera,20.33,117.3
43077,P043078,Accessories,Black,XL,Winter,supplierd,15.65,20.92
43078,P043079,Shoes,Green,L,Fall,supplierd,35.21,55.91
43079,P043080,Dresses,Blue,XL,Winter,supplierd,75.46,83.59
43080,P043081,Shoes,White,L,Fall,supplierc,35.55,120.34
43081,P043082,Accessories,Black,M,Winter,supplierc,57.37,163.69
43082,P043083,Tops,Yellow,S,Summer,supplierc,61.34,41.88
43083,P043084,Bottoms,Yellow,XL,Spring,supplierb,45.22,167.93
43084,P043085,Dresses,Yellow,M,Summer,supplierb,64.36,101.71
43085,P043086,Tops,Yellow,XS,Summer,suppliera,72.19,113.06
43086,P043087,Bottoms,Green,S,Winter,supplierb,70.47,139.84
43087,P043088,Tops,Green,M,Fall,supplierd,46.4,191.0
43088,P043089,Shoes,Yellow,L,Spring,supplierb,9.38,31.15
43089,P043090,Shoes,Yellow,XL,Fall,suppliera,52.96,139.49
43090,P043091,Bottoms,Red,XS,Fall,supplierc,65.94,128.3
43091,P043092,Bottoms,Yellow,XL,Fall,supplierb,49.51,163.85
43092,P043093,Shoes,Yellow,S,Spring,supplierd,58.01,109.42
43093,P043094,Shoes,Red,XS,Summer,supplierb,43.98,23.35
43094,P043095,Bottoms,Yellow,XL,Winter,supplierb,5.32,161.18
43095,P043096,Bottoms,Yellow,XL,Spring,supplierc,11.72,53.53
43096,P043097,Bottoms,Blue,XL,Winter,supplierc,60.6,59.33
43097,P043098,Accessories,Blue,L,Winter,supplierd,9.94,64.13
43098,P043099,Accessories,White,S,Winter,suppliera,55.38,33.52
43099,P043100,Shoes,Green,XS,Winter,suppliera,47.1,79.9
43100,P043101,Accessories,Black,S,Summer,supplierc,54.45,199.79
43101,P043102,Dresses,White,S,Fall,suppliera,34.66,196.33
43102,P043103,Shoes,Yellow,M,Spring,suppliera,77.38,171.61
43103,P043104,Dresses,White,S,Summer,suppliera,8.45,23.8
43104,P043105,Tops,White,M,Winter,supplierd,53.87,126.7
43105,P043106,Dresses,Yellow,XL,Spring,supplierc,53.26,192.87
43106,P043107,Tops,Black,XL,Fall,supplierd,17.01,196.28
43107,P043108,Dresses,Yellow,XS,Winter,supplierc,29.92,167.07
43108,P043109,Tops,White,S,Spring,supplierb,50.46,58.82
43109,P043110,Tops,Red,M,Fall,suppliera,18.61,61.84
43110,P043111,Shoes,Red,M,Fall,suppliera,41.14,79.87
43111,P043112,Bottoms,Red,XL,Spring,suppliera,56.46,150.45
43112,P043113,Bottoms,White,L,Fall,supplierd,65.15,18.92
43113,P043114,Shoes,White,M,Summer,supplierd,76.12,71.58
43114,P043115,Tops,Green,L,Winter,supplierb,27.13,165.03
43115,P043116,Bottoms,Blue,XS,Spring,suppliera,25.38,195.81
43116,P043117,Bottoms,Green,XL,Winter,supplierc,63.1,92.32
43117,P043118,Dresses,Yellow,L,Fall,supplierc,40.59,151.41
43118,P043119,Accessories,Red,S,Winter,supplierb,74.62,102.68
43119,P043120,Shoes,Blue,M,Spring,supplierb,57.44,36.51
43120,P043121,Accessories,Green,XL,Spring,suppliera,73.61,113.23
43121,P043122,Tops,Black,XL,Summer,supplierc,31.02,112.96
43122,P043123,Dresses,Black,S,Summer,suppliera,23.78,136.34
43123,P043124,Bottoms,Black,M,Spring,suppliera,67.99,148.45
43124,P043125,Dresses,Red,XL,Summer,supplierb,32.41,106.58
43125,P043126,Shoes,Blue,M,Spring,supplierd,58.5,123.25
43126,P043127,Tops,Red,S,Summer,supplierb,16.4,171.38
43127,P043128,Dresses,Black,M,Summer,suppliera,21.15,53.96
43128,P043129,Dresses,White,M,Fall,supplierc,77.43,148.38
43129,P043130,Dresses,Red,XL,Fall,suppliera,33.66,188.96
43130,P043131,Bottoms,Blue,L,Winter,supplierd,75.42,187.32
43131,P043132,Tops,Red,XL,Winter,supplierc,24.65,89.79
43132,P043133,Bottoms,Blue,S,Winter,supplierb,78.46,147.76
43133,P043134,Dresses,Yellow,S,Winter,supplierd,9.68,39.01
43134,P043135,Bottoms,White,XS,Summer,suppliera,41.6,116.53
43135,P043136,Bottoms,Green,S,Fall,supplierc,12.24,59.24
43136,P043137,Shoes,Blue,XS,Summer,suppliera,41.68,53.42
43137,P043138,Accessories,Blue,S,Fall,supplierd,68.09,37.44
43138,P043139,Accessories,Black,XL,Spring,supplierc,13.31,189.74
43139,P043140,Shoes,Black,M,Winter,supplierc,57.85,139.4
43140,P043141,Shoes,White,L,Summer,supplierd,26.46,35.35
43141,P043142,Bottoms,Yellow,S,Summer,supplierb,76.11,148.01
43142,P043143,Bottoms,Yellow,M,Spring,supplierb,70.19,128.9
43143,P043144,Tops,Red,XS,Summer,supplierd,52.82,196.91
43144,P043145,Accessories,Green,XL,Spring,supplierd,56.0,20.67
43145,P043146,Bottoms,Green,S,Summer,supplierc,68.49,100.21
43146,P043147,Tops,White,L,Fall,supplierc,22.52,165.37
43147,P043148,Accessories,Green,XL,Spring,supplierc,68.57,42.14
43148,P043149,Tops,Red,L,Summer,supplierc,57.56,159.09
43149,P043150,Tops,Black,S,Winter,suppliera,49.63,56.13
43150,P043151,Shoes,Yellow,XS,Spring,suppliera,16.05,38.1
43151,P043152,Dresses,White,XL,Spring,suppliera,37.79,66.94
43152,P043153,Dresses,Green,XL,Winter,suppliera,56.55,91.86
43153,P043154,Dresses,Yellow,M,Spring,suppliera,18.36,163.2
43154,P043155,Tops,White,M,Summer,supplierc,65.39,153.38
43155,P043156,Bottoms,White,L,Winter,suppliera,10.37,50.98
43156,P043157,Dresses,Blue,XL,Fall,supplierb,43.06,154.3
43157,P043158,Bottoms,Blue,XS,Fall,supplierb,34.88,67.38
43158,P043159,Accessories,White,S,Summer,supplierd,65.42,125.9
43159,P043160,Dresses,Yellow,M,Spring,suppliera,31.67,15.99
43160,P043161,Tops,Blue,L,Fall,suppliera,34.56,20.99
43161,P043162,Shoes,Green,L,Winter,suppliera,79.02,124.8
43162,P043163,Tops,White,S,Winter,supplierc,11.56,29.34
43163,P043164,Bottoms,Blue,XL,Summer,supplierb,76.98,180.1
43164,P043165,Accessories,Green,XL,Winter,supplierb,71.47,170.92
43165,P043166,Tops,Black,XL,Winter,supplierd,17.04,86.55
43166,P043167,Shoes,Black,L,Winter,supplierc,34.52,147.69
43167,P043168,Shoes,Yellow,XS,Winter,supplierb,10.65,170.32
43168,P043169,Accessories,White,M,Fall,supplierd,7.86,156.33
43169,P043170,Dresses,Red,XL,Winter,supplierd,79.38,185.5
43170,P043171,Tops,Green,XS,Fall,supplierc,46.37,104.18
43171,P043172,Tops,Yellow,S,Spring,supplierc,37.47,96.22
43172,P043173,Shoes,Yellow,S,Winter,supplierd,63.81,95.7
43173,P043174,Bottoms,Yellow,S,Spring,supplierc,59.22,110.92
43174,P043175,Tops,White,L,Spring,supplierc,50.32,128.79
43175,P043176,Shoes,Blue,XL,Spring,supplierd,52.4,189.75
43176,P043177,Bottoms,Black,S,Winter,supplierb,51.17,120.2
43177,P043178,Dresses,Blue,L,Fall,supplierc,63.59,81.77
43178,P043179,Dresses,Green,M,Fall,supplierd,7.51,85.87
43179,P043180,Shoes,White,XS,Fall,suppliera,70.02,99.25
43180,P043181,Shoes,Yellow,XS,Fall,supplierc,79.6,169.35
43181,P043182,Dresses,Black,M,Fall,suppliera,40.67,174.29
43182,P043183,Shoes,Green,S,Spring,supplierc,6.76,43.44
43183,P043184,Accessories,Black,L,Summer,suppliera,9.16,44.42
43184,P043185,Tops,Yellow,XS,Winter,supplierc,12.18,66.6
43185,P043186,Accessories,Black,L,Fall,supplierc,40.96,114.88
43186,P043187,Bottoms,White,XS,Summer,supplierc,38.24,53.12
43187,P043188,Shoes,White,S,Summer,suppliera,52.91,131.69
43188,P043189,Shoes,Red,S,Summer,supplierd,15.26,89.15
43189,P043190,Bottoms,Red,XL,Fall,suppliera,66.53,168.18
43190,P043191,Tops,Red,S,Spring,suppliera,58.98,95.28
43191,P043192,Dresses,Red,XL,Winter,supplierc,19.41,109.09
43192,P043193,Accessories,Yellow,S,Spring,supplierd,14.28,16.43
43193,P043194,Tops,Blue,L,Spring,supplierc,60.21,93.74
43194,P043195,Dresses,Red,XL,Summer,supplierb,53.69,103.68
43195,P043196,Dresses,Blue,XL,Winter,suppliera,32.36,14.83
43196,P043197,Shoes,Black,L,Spring,suppliera,77.96,22.19
